DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	12p13.33	12	2311078		CACNA1C			ENSG00000151067			rs10848645-G	rs10848645	0	10848645	intron_variant	0	0.461	3E-6	5.522878745280337		1.03572	[1.02-1.05]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	16q24.3	16	89643108		CHMP1A			ENSG00000131165			rs34656869-C	rs34656869	0	34656869	intergenic_variant	0	0.885	3E-6	5.522878745280337		1.05707	[1.03-1.08]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	5q12.1	5	62181074		RN7SKP157 - KIF2A	ENSG00000251983	ENSG00000068796		34128	125088	rs10939931-A	rs10939931	0	10939931	intergenic_variant	1	0.699	3E-6	5.522878745280337		1.03717	[1.02-1.05]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	Xp22.12	X	20096013		MAP7D2			ENSG00000184368			rs12396210-C	rs12396210	0	12396210	intron_variant	0	0.824	3E-6	5.522878745280337		0.95801	[0.94-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	Xp21.3	X	29164196		IL1RAPL1			ENSG00000169306			rs225460-T	rs225460	0	225460	intron_variant	0	0.553	3E-6	5.522878745280337		1.03066	[1.02-1.04]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	1q41	1	217871403		SPATA17			ENSG00000162814			rs41313730-T	rs41313730	0	41313730	3_prime_UTR_variant	0	0.857	3E-6	5.522878745280337		1.04907	[1.03-1.07]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	6q15	6	90193089		BACH2			ENSG00000112182			rs62408211-A	rs62408211	0	62408211	intron_variant	0	0.696	3E-6	5.522878745280337		1.04071	[1.02-1.06]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	4q13.1	4	61169743		LINC02271 - ADGRL3	ENSG00000240152	ENSG00000150471		15781	30583	rs1449608-C	rs1449608	0	1449608	intergenic_variant	1	0.435	3E-6	5.522878745280337		0.96609	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	14q24.3	14	78239199		NRXN3			ENSG00000021645			rs7149373-G	rs7149373	0	7149373	intron_variant	0	0.115	3E-6	5.522878745280337		1.0558	[1.03-1.08]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	1q21.3	1	154872109		KCNN3 - PMVK	ENSG00000143603	ENSG00000163344		1828	52631	rs7544528-C	rs7544528	0	7544528	intergenic_variant	1	0.515	3E-6	5.522878745280337		0.96425	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	17q21.32	17	47807055		TBX21 - OSBPL7	ENSG00000073861	ENSG00000006025		60933	317	rs11652374-T	rs11652374	0	11652374	intergenic_variant	1	0.972	3E-6	5.522878745280337		1.12288	[1.07-1.17]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	7q33	7	134063556		EXOC4			ENSG00000131558			rs55878406-A	rs55878406	0	55878406	intron_variant	0	0.753	3E-6	5.522878745280337		0.95983	[0.94-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	15q25.1	15	80755488		ABHD17C			ENSG00000136379			rs11072940-C	rs11072940	0	11072940	3_prime_UTR_variant	0	0.863	3E-6	5.522878745280337		0.95323	[0.93-0.97]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	16p13.3	16	7306302		RBFOX1			ENSG00000078328			rs6500945-T	rs6500945	0	6500945	intron_variant	0	0.297	3E-6	5.522878745280337		1.038	[1.02-1.05]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	3p21.32	3	44194836		MIR138-1 - TOPAZ1	ENSG00000207954	ENSG00000173769		80526	47050	rs7622757-C	rs7622757	0	7622757	intergenic_variant	1	0.89	3E-6	5.522878745280337		0.94696	[0.92-0.97]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	1q44	1	243516490		AKT3			ENSG00000117020			rs76202145-T	rs76202145	0	76202145	intron_variant	0	0.924	4E-6	5.3979400086720375		0.92997	[0.9-0.96]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	3p24.1	3	28697188		RBMS3			ENSG00000144642			rs2371340-A	rs2371340	0	2371340	intron_variant	0	0.759	4E-6	5.3979400086720375		0.96021	[0.94-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	11p14.3	11	24511388		LUZP2			ENSG00000187398			rs1995838-C	rs1995838	0	1995838	intron_variant	0	0.525	4E-6	5.3979400086720375		1.03531	[1.02-1.05]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	15q15.1	15	40258459		PAK6, BUB1B-PAK6			ENSG00000137843, ENSG00000259288			rs34071118-T	rs34071118	0	34071118	intron_variant	0	0.922	4E-6	5.3979400086720375		1.06876	[1.04-1.1]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	1q25.2	1	177776949		LINC01741 - SEC16B	ENSG00000236720	ENSG00000120341		64674	147007	rs111885000-G	rs111885000	0	111885000	intergenic_variant	1	0.732	4E-6	5.3979400086720375		1.03946	[1.02-1.06]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	22q13.31	22	46079998		MIRLET7BHG			ENSG00000197182			rs11913069-G	rs11913069	0	11913069	regulatory_region_variant	0	0.734	4E-6	5.3979400086720375		1.04352	[1.03-1.06]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	3q13.32	3	118830475		LSAMP - IGSF11	ENSG00000185565	ENSG00000144847		832883	70082	rs62275670-T	rs62275670	0	62275670	intergenic_variant	1	0.729	4E-6	5.3979400086720375		0.963	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls											chr6:114189489-G	chr6:114189489	0			1	0.876	4E-6	5.3979400086720375		0.94866	[0.93-0.97]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	19q13.33	19	49147062		PPFIA3			ENSG00000177380			rs6509418-G	rs6509418	0	6509418	intron_variant	0	0.643	4E-6	5.3979400086720375		0.96493	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	6q13	6	73081124		KCNQ5			ENSG00000185760			rs9343000-C	rs9343000	0	9343000	intron_variant	0	0.173	4E-6	5.3979400086720375		0.95171	[0.93-0.97]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	2p25.3	2	3282100		EIPR1			ENSG00000032389			rs879469-A	rs879469	0	879469	intron_variant	0	0.674	4E-6	5.3979400086720375		0.96532	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	3q13.11	3	105094179		EZRP1 - ALCAM	ENSG00000243635	ENSG00000170017		590913	272730	rs1503077-G	rs1503077	0	1503077	intergenic_variant	1	0.649	4E-6	5.3979400086720375		0.96454	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	8p22	8	13739584		DLC1 - SGCZ	ENSG00000164741	ENSG00000185053		134974	345261	rs75654524-G	rs75654524	0	75654524	intergenic_variant	1	0.649	4E-6	5.3979400086720375		0.96532	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	6q15	6	87918382		RN7SL183P - SPACA1	ENSG00000240997	ENSG00000118434		72435	129459	rs13209194-T	rs13209194	0	13209194	regulatory_region_variant	1	0.609	4E-6	5.3979400086720375		1.03541	[1.02-1.05]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	7q31.1	7	110291836		RPL3P8 - IMMP2L	ENSG00000232199	ENSG00000184903		292212	370808	rs17509131-T	rs17509131	0	17509131	intergenic_variant	1	0.779	4E-6	5.3979400086720375		1.04102	[1.02-1.06]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	11q25	11	131159459		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		155030	211019	rs9787831-T	rs9787831	0	9787831	intergenic_variant	1	0.595	4E-6	5.3979400086720375		0.96628	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	7p14.3	7	32982506		FKBP9			ENSG00000122642			rs2392177-A	rs2392177	0	2392177	intron_variant	0	0.866	4E-6	5.3979400086720375		0.94857	[0.93-0.97]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	2q23.1	2	148570791		MBD5 - RPS29P8	ENSG00000204406	ENSG00000232238		53820	24367	rs12691800-A	rs12691800	0	12691800	intergenic_variant	1	0.11	4E-6	5.3979400086720375		1.05612	[1.03-1.08]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	2q34	2	212537917		ERBB4			ENSG00000178568			rs1384292-G	rs1384292	0	1384292	intron_variant	0	0.59	4E-6	5.3979400086720375		0.96416	[0.95-0.98]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
2022-09-27	35396580	Trubetskoy V	2022-04-08	Nature	www.ncbi.nlm.nih.gov/pubmed/35396580	Mapping genomic loci implicates genes and synaptic biology in schizophrenia.	Schizophrenia	53,386 European ancestry cases, 77,258 European ancestry controls, 14,004 East Asian ancestry cases, 16,757 East Asian ancestry controls, 6,152 African American cases, 3,918 African American controls, 1,234 Latino cases, 3,090 Latino controls	1,979 European ancestry cases, 142,626 European ancestry controls	15q25.3	15	88215343		NTRK3			ENSG00000140538			rs146797905-G	rs146797905	0	146797905	intron_variant	0	0.958	4E-6	5.3979400086720375		0.91613	[0.88-0.95]	Affymetrix [7585078] (imputed)	N	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	GCST90128471	Genome-wide genotyping array
